concept:name,time:timestamp,qty_completed,qty_rejected
Turning Q.C.,1970-01-12 11:37:28.054712+00:00,12,0
Final Inspection Q.C.,1970-01-15 07:26:04.350412+00:00,17,0
Turning Q.C.,1970-01-18 12:56:59.747012+00:00,26,0
Turning & Milling - Machine 6,1970-01-18 16:00:26.331710+00:00,12,0
Final Inspection Q.C.,1970-01-21 00:49:04.702657+00:00,22,0
Final Inspection Q.C.,1970-01-21 10:02:16.377748+00:00,24,0
Final Inspection Q.C.,1970-01-27 06:27:48.740745+00:00,19,0
Final Inspection Q.C.,1970-01-28 11:06:04.246229+00:00,21,0
Final Inspection Q.C.,1970-01-30 02:07:54.796474+00:00,28,0
Turning & Milling Q.C.,1970-01-13 09:49:18.842619+00:00,22,0
Round Grinding - Machine 3,1970-01-14 04:18:00.894621+00:00,20,0
Packing,1970-01-14 08:10:38.027368+00:00,18,0
Laser Marking - Machine 7,1970-01-16 20:48:31.984140+00:00,24,0
Round Grinding - Machine 3,1970-01-16 21:47:29.383053+00:00,16,0
Laser Marking - Machine 7,1970-01-22 18:16:34.428196+00:00,22,0
Lapping - Machine 1,1970-01-31 07:18:23.925891+00:00,24,0
Lapping - Machine 1,1970-01-31 08:04:44.651679+00:00,19,0
Round Grinding - Machine 12,1970-01-14 17:58:01.552646+00:00,20,0
Round Grinding - Machine 12,1970-01-14 19:52:37.604763+00:00,23,0
Round Grinding - Machine 2,1970-01-17 13:23:58.519644+00:00,17,0
Round Grinding - Machine 2,1970-01-17 13:25:52.315519+00:00,23,0
Lapping - Machine 1,1970-01-20 08:03:25.334310+00:00,23,0
Packing,1970-01-22 05:48:17.472774+00:00,25,0
Laser Marking - Machine 7,1970-01-26 01:11:37.367752+00:00,26,0
Turning & Milling Q.C.,1970-01-28 07:57:45.285810+00:00,24,0
Laser Marking - Machine 7,1970-01-29 06:55:51.849826+00:00,15,0
Turning & Milling Q.C.,1970-01-29 11:47:00.904524+00:00,26,0
Turning & Milling - Machine 6,1970-01-29 16:04:22.155540+00:00,24,0
Laser Marking - Machine 7,1970-01-31 09:46:07.388499+00:00,25,0
Final Inspection Q.C.,1970-01-15 07:26:04.350412+00:00,22,1
Final Inspection Q.C.,1970-01-15 09:39:38.209783+00:00,24,0
Packing,1970-01-22 09:15:14.501980+00:00,15,0
Laser Marking - Machine 7,1970-01-25 06:34:30.781248+00:00,22,0
Final Inspection Q.C.,1970-01-26 11:55:31.590450+00:00,24,0
Packing,1970-01-29 23:08:38.585863+00:00,19,0
Turning & Milling - Machine 4,1970-01-30 05:11:20.473603+00:00,23,0
Turning & Milling Q.C.,1970-02-02 10:28:01.042465+00:00,18,0
Turning & Milling - Machine 4,1970-02-02 19:28:25.871518+00:00,15,0
Turning & Milling Q.C.,1970-02-15 04:08:53.786447+00:00,20,0
Turning & Milling - Machine 4,1970-02-15 14:25:49.179545+00:00,18,0
Turning & Milling Q.C.,1970-02-19 16:41:58.293326+00:00,17,0
Turning & Milling - Machine 4,1970-02-19 17:22:06.131384+00:00,24,0
Turning & Milling - Machine 4,1970-02-19 19:41:41.594384+00:00,19,0
Turning & Milling - Machine 4,1970-02-20 16:04:52.477782+00:00,14,0
Setup - Machine 8,1970-01-14 00:36:35.714286+00:00,22,0
Round Grinding - Q.C.,1970-01-14 12:37:11.699270+00:00,18,0
Deburring - Manual,1970-01-14 15:43:10.619472+00:00,24,0
Round Grinding - Machine 2,1970-01-14 18:00:34.183275+00:00,23,0
Turning & Milling Q.C.,1970-01-19 17:47:26.135093+00:00,22,0
Round Grinding - Q.C.,1970-01-29 22:01:29.823248+00:00,15,1
Turning & Milling Q.C.,1970-01-14 18:21:12.100448+00:00,12,0
Round Grinding - Machine 3,1970-01-15 01:04:41.719066+00:00,20,0
Turning & Milling - Machine 5,1970-01-15 04:58:38.369800+00:00,14,0
Turning & Milling Q.C.,1970-01-15 21:47:49.805995+00:00,15,0
Turning & Milling Q.C.,1970-01-16 02:14:40.839304+00:00,11,0
Turning - Machine 8,1970-01-15 05:17:40.350855+00:00,26,0
Final Inspection Q.C.,1970-01-19 21:53:21.300093+00:00,24,0
Lapping - Machine 1,1970-01-26 08:00:57.358615+00:00,15,0
Turning & Milling - Machine 8,1970-01-26 15:04:08.395332+00:00,16,0
Turning & Milling - Machine 5,1970-01-27 11:16:14.053116+00:00,22,0
Turning & Milling - Machine 6,1970-01-27 19:32:00.839502+00:00,17,0
Final Inspection Q.C.,1970-01-28 01:11:54.455592+00:00,23,0
Final Inspection Q.C.,1970-01-30 16:23:29.251479+00:00,19,0
Final Inspection Q.C.,1970-02-01 05:42:22.846026+00:00,24,0
Final Inspection Q.C.,1970-02-02 00:57:04.211405+00:00,20,0
Final Inspection Q.C.,1970-02-02 19:50:14.724987+00:00,23,0
Final Inspection Q.C.,1970-02-03 10:07:57.345904+00:00,25,0
Final Inspection Q.C.,1970-02-04 19:00:12.785031+00:00,19,0
Turning & Milling - Machine 8,1970-02-05 15:17:29.746942+00:00,20,0
Turning & Milling - Machine 8,1970-02-06 08:55:34.643417+00:00,23,0
Turning & Milling - Machine 5,1970-01-15 08:36:49.941855+00:00,23,0
