concept:name,time:timestamp,qty_completed,qty_rejected
Turning & Milling Q.C.,1970-01-16 00:12:13.167447+00:00,13,0
Round Grinding - Machine 12,1970-01-17 10:39:33.487574+00:00,22,0
Final Inspection Q.C.,1970-01-20 10:46:15.256898+00:00,22,0
Turning Q.C.,1970-01-22 05:03:53.149107+00:00,26,0
Round Grinding - Machine 12,1970-01-22 05:26:37.482436+00:00,25,0
Round Grinding - Machine 12,1970-01-22 15:38:19.389190+00:00,16,0
Final Inspection Q.C.,1970-01-30 01:28:50.296087+00:00,19,0
Final Inspection Q.C.,1970-02-03 08:37:09.702707+00:00,17,0
Round Grinding - Machine 12,1970-02-03 14:28:51.766325+00:00,19,0
Round Grinding - Machine 3,1970-02-04 07:18:15.296344+00:00,20,0
Final Inspection Q.C.,1970-02-05 23:52:38.367229+00:00,25,0
Grinding Rework - Machine 27,1970-02-06 06:12:12.904593+00:00,19,0
Flat Grinding - Machine 11,1970-02-10 05:53:54.123796+00:00,7,0
Turning Q.C.,1970-02-11 11:11:01.771646+00:00,26,0
Flat Grinding - Machine 11,1970-02-15 04:03:06.883433+00:00,19,0
Turning Q.C.,1970-02-17 02:37:54.650750+00:00,25,0
Flat Grinding - Machine 11,1970-02-18 19:40:36.882430+00:00,11,0
Turning & Milling Q.C.,1970-02-23 10:48:46.733628+00:00,23,0
Round Grinding - Machine 3,1970-02-25 03:32:32.368870+00:00,16,0
Turning & Milling Q.C.,1970-03-10 13:57:55.972813+00:00,21,0
Round Grinding - Machine 2,1970-03-11 02:57:25.502470+00:00,23,0
Round Grinding - Machine 2,1970-03-11 13:53:29.834361+00:00,25,0
Round Grinding - Machine 2,1970-03-12 00:38:24.134649+00:00,22,0
Round Grinding - Machine 2,1970-03-12 01:57:16.512090+00:00,27,0
Round Grinding - Machine 2,1970-03-12 15:33:54.495254+00:00,15,0
Round Grinding - Machine 2,1970-03-13 21:02:16.021110+00:00,23,0
Round Grinding - Machine 2,1970-03-14 01:45:07.822265+00:00,15,0
Round Grinding - Machine 2,1970-03-14 17:39:18.618133+00:00,22,0
Round Grinding - Machine 2,1970-03-16 02:30:18.164150+00:00,13,0
Round Grinding - Machine 2,1970-03-16 04:08:30.242773+00:00,26,0
Round Grinding - Machine 2,1970-03-16 10:30:07.232810+00:00,20,0
Round Grinding - Machine 2,1970-03-16 16:26:10.410226+00:00,22,0
Round Grinding - Q.C.,1970-03-17 11:15:59.290986+00:00,17,0
Round Grinding - Q.C.,1970-03-20 08:27:02.940958+00:00,18,0
Round Grinding - Q.C.,1970-03-21 11:24:48.122330+00:00,18,0
Turning & Milling - Machine 4,1970-03-22 09:32:54.881483+00:00,20,0
Turning & Milling - Machine 4,1970-03-22 12:18:44.801114+00:00,16,0
Round Grinding - Machine 12,1970-01-14 05:51:36.946411+00:00,15,0
Round Grinding - Machine 3,1970-01-15 18:50:13.914419+00:00,17,0
Laser Marking - Machine 7,1970-01-20 20:06:59.263116+00:00,24,0
Round Grinding - Manual,1970-01-22 11:09:26.311432+00:00,17,0
Turning & Milling - Machine 5,1970-01-22 14:01:09.392801+00:00,20,0
Turning & Milling - Machine 5,1970-01-23 03:56:05.106842+00:00,26,0
Round Grinding - Machine 12,1970-01-23 04:41:59.359143+00:00,20,0
Round Grinding - Machine 12,1970-01-23 21:11:24.289533+00:00,17,0
Round Grinding - Machine 3,1970-01-24 14:53:49.788442+00:00,21,0
Laser Marking - Machine 7,1970-01-28 13:42:02.121900+00:00,17,0
Turning & Milling Q.C.,1970-02-04 17:01:53.350904+00:00,21,0
Turning & Milling - Machine 6,1970-02-06 05:53:31.127021+00:00,20,0
Turning & Milling Q.C.,1970-02-07 14:47:40.550895+00:00,21,0
Turning & Milling - Machine 5,1970-01-13 19:47:21.805964+00:00,21,0
Turning & Milling - Machine 6,1970-01-14 23:11:44.608468+00:00,18,0
Packing,1970-01-19 22:35:49.201540+00:00,14,0
Lapping - Machine 1,1970-01-24 15:00:13.431525+00:00,27,1
Lapping - Machine 1,1970-01-25 03:18:21.592151+00:00,14,0
Lapping - Machine 1,1970-01-25 19:45:13.617116+00:00,20,0
Round Grinding - Manual,1970-01-28 13:45:19.731168+00:00,14,0
Turning & Milling - Machine 5,1970-01-29 06:05:17.466835+00:00,21,0
Turning & Milling - Machine 6,1970-01-30 20:02:48.955087+00:00,15,0
Turning & Milling Q.C.,1970-02-07 00:18:05.139265+00:00,19,0
Round Grinding - Machine 3,1970-02-07 07:39:30.949310+00:00,21,0
Final Inspection Q.C.,1970-02-07 15:11:11.483180+00:00,19,0
Grinding Rework - Machine 12,1970-02-11 02:21:46.347045+00:00,17,0
Turning & Milling - Machine 6,1970-02-11 04:32:16.094527+00:00,22,0
Flat Grinding - Machine 11,1970-02-20 08:39:13.054446+00:00,15,0
Flat Grinding - Machine 11,1970-02-21 04:11:01.054998+00:00,21,0
Turning - Machine 8,1970-01-15 02:03:54.453456+00:00,17,0
Final Inspection Q.C.,1970-01-18 10:23:55.184136+00:00,15,0
Turning & Milling - Machine 5,1970-01-19 10:45:53.831294+00:00,20,0
Turning & Milling Q.C.,1970-01-22 18:17:08.376466+00:00,16,0
Round Grinding - Machine 12,1970-01-23 01:37:50.070382+00:00,17,0
Round Grinding - Machine 12,1970-01-23 14:21:43.514277+00:00,20,0
Round Grinding - Machine 3,1970-01-24 01:23:47.333499+00:00,12,0
Round Grinding - Machine 3,1970-01-25 20:14:31.527324+00:00,21,0
Flat Grinding - Machine 11,1970-01-29 17:38:15.698913+00:00,16,0
Lapping - Machine 1,1970-02-04 15:34:20.151816+00:00,25,0
Round Grinding - Machine 2,1970-02-05 19:01:01.818207+00:00,30,0
Final Inspection Q.C.,1970-02-10 22:19:28.393021+00:00,24,0
Round Grinding - Machine 12,1970-02-12 00:53:59.041716+00:00,19,0
Final Inspection Q.C.,1970-02-13 03:01:54.386319+00:00,15,0
Final Inspection Q.C.,1970-02-15 02:30:04.813157+00:00,26,0
Round Grinding - Machine 3,1970-02-15 06:28:09.588477+00:00,24,0
Flat Grinding - Machine 11,1970-02-15 10:07:01.122954+00:00,24,0
Final Inspection Q.C.,1970-02-20 01:39:04.387391+00:00,21,0
Final Inspection Q.C.,1970-02-25 04:31:12.771511+00:00,20,0
Turning & Milling - Machine 4,1970-02-26 06:33:57.636606+00:00,22,0
Round Grinding - Machine 2,1970-02-26 09:45:20.039908+00:00,25,0
Round Grinding - Machine 2,1970-02-28 05:37:30.153179+00:00,18,0
Round Grinding - Machine 2,1970-02-28 16:22:11.361238+00:00,22,0
Turning & Milling - Machine 4,1970-02-28 18:25:38.481003+00:00,20,0
Turning & Milling - Machine 4,1970-02-28 21:58:11.769599+00:00,21,0
Turning & Milling - Machine 4,1970-03-02 22:36:05.971333+00:00,20,0
Turning - Machine 8,1970-01-14 05:54:50.508586+00:00,15,0
Turning & Milling - Machine 8,1970-01-15 11:10:48.487798+00:00,24,0
Turning & Milling Q.C.,1970-01-29 09:02:53.607347+00:00,13,0
Turning & Milling Q.C.,1970-01-30 16:17:06.206196+00:00,20,0
Turning & Milling Q.C.,1970-02-06 23:03:50.439976+00:00,27,0
Turning & Milling Q.C.,1970-02-10 14:53:43.471905+00:00,15,0
