concept:name,time:timestamp,qty_completed,qty_rejected
Turning Q.C.,1970-01-13 00:00:19.723625+00:00,21,0
Round Grinding - Machine 3,1970-01-13 21:23:46.193870+00:00,18,0
Round Grinding - Machine 3,1970-01-13 22:46:55.136173+00:00,18,0
Turning & Milling Q.C.,1970-01-17 11:41:21.303439+00:00,17,0
Turning Q.C.,1970-01-21 16:10:07.001407+00:00,29,0
Turning Q.C.,1970-01-30 04:44:52.144428+00:00,19,0
Turning & Milling - Machine 6,1970-01-30 09:08:49.028849+00:00,19,0
Laser Marking - Machine 7,1970-02-04 13:35:32.188063+00:00,19,0
Turning & Milling Q.C.,1970-02-05 04:01:55.452355+00:00,16,0
SETUP     Turning & Milling - Machine 5,1970-01-12 20:14:08.928571+00:00,19,0
Turning Q.C.,1970-01-15 13:18:03.346340+00:00,24,0
Round Grinding - Machine 3,1970-01-15 22:39:39.155104+00:00,18,0
Laser Marking - Machine 7,1970-01-16 22:32:05.945584+00:00,13,0
Round Grinding - Manual,1970-01-17 22:14:21.132622+00:00,27,0
Round Grinding - Machine 2,1970-01-17 23:05:58.993173+00:00,22,0
Turning & Milling Q.C.,1970-01-20 03:50:20.975335+00:00,25,0
Round Grinding - Machine 2,1970-01-20 04:47:10.270934+00:00,24,0
Turning & Milling - Machine 5,1970-01-21 00:21:06.171586+00:00,19,0
Final Inspection Q.C.,1970-01-25 02:54:19.471351+00:00,19,0
Turning & Milling Q.C.,1970-01-28 12:47:36.373285+00:00,15,0
Lapping - Machine 1,1970-01-29 19:32:55.823050+00:00,21,0
Round Grinding - Manual,1970-01-30 01:19:17.391428+00:00,30,0
Round Grinding - Machine 2,1970-01-30 19:15:38.613938+00:00,23,0
Round Grinding - Machine 2,1970-01-30 19:39:14.685797+00:00,19,0
Turning & Milling Q.C.,1970-02-03 10:33:07.371734+00:00,17,0
Turning & Milling Q.C.,1970-02-06 05:15:39.168335+00:00,22,0
Turning & Milling Q.C.,1970-02-09 15:48:09.228926+00:00,17,0
Turning - Machine 8,1970-01-13 21:16:08.108589+00:00,16,0
Turning & Milling - Machine 6,1970-01-14 03:00:51.858217+00:00,23,0
Turning & Milling Q.C.,1970-01-22 00:05:50.270930+00:00,21,0
Turning & Milling - Machine 6,1970-01-22 00:36:03.165882+00:00,26,1
