concept:name,time:timestamp,qty_completed,qty_rejected
Turning & Milling Q.C.,1970-01-16 18:49:21.892647+00:00,15,0
Final Inspection Q.C.,1970-01-23 18:16:20.689988+00:00,15,0
Turning & Milling Q.C.,1970-02-02 01:57:20.130745+00:00,23,0
Turning & Milling Q.C.,1970-02-02 22:17:35.261993+00:00,23,0
Turning & Milling Q.C.,1970-02-08 06:34:40.884008+00:00,26,0
Turning & Milling Q.C.,1970-02-12 05:33:12.601618+00:00,21,0
Turning & Milling Q.C.,1970-02-16 23:22:24.928583+00:00,12,0
Turning & Milling Q.C.,1970-02-24 09:54:26.320109+00:00,26,0
Turning & Milling Q.C.,1970-02-26 06:21:41.886986+00:00,26,0
Turning & Milling Q.C.,1970-03-01 05:02:39.258583+00:00,20,0
Turning & Milling Q.C.,1970-01-19 12:06:23.595759+00:00,23,0
Turning & Milling - Machine 10,1970-01-21 06:20:20.091856+00:00,29,0
Lapping - Machine 1,1970-01-26 07:07:19.517122+00:00,18,0
Turning & Milling - Machine 10,1970-01-29 08:06:47.490829+00:00,24,0
Turning & Milling - Machine 10,1970-01-29 15:30:54.625375+00:00,24,0
Turning & Milling - Machine 10,1970-01-30 12:00:16.018747+00:00,17,0
Laser Marking - Machine 7,1970-02-01 17:20:07.203268+00:00,19,0
Packing,1970-02-10 20:04:11.339546+00:00,17,0
Turning & Milling - Machine 6,1970-02-11 11:18:11.588922+00:00,23,0
Turning & Milling Q.C.,1970-02-11 21:34:33.701497+00:00,16,0
Turning & Milling Q.C.,1970-02-13 00:28:26.907196+00:00,18,0
Turning & Milling - Machine 6,1970-02-13 19:24:06.068523+00:00,14,0
Final Inspection Q.C.,1970-02-13 19:45:04.530493+00:00,15,0
Final Inspection Q.C.,1970-02-13 19:53:20.811530+00:00,19,0
Final Inspection Q.C.,1970-02-14 20:33:58.243413+00:00,25,0
Final Inspection Q.C.,1970-02-16 09:38:48.500611+00:00,17,0
Round Grinding - Machine 3,1970-02-16 18:07:07.937928+00:00,20,0
Round Grinding - Manual,1970-02-17 03:57:18.202586+00:00,19,0
Round Grinding - Machine 2,1970-02-17 04:58:11.212510+00:00,21,0
Round Grinding - Q.C.,1970-01-13 18:47:23.776855+00:00,21,0
Grinding Rework - Machine 27,1970-01-15 03:44:03.755295+00:00,20,0
Turning & Milling Q.C.,1970-01-19 12:06:23.595759+00:00,21,0
Turning Q.C.,1970-01-21 22:32:39.717974+00:00,14,0
Round Grinding - Manual,1970-01-23 23:04:07.185955+00:00,17,0
Final Inspection Q.C.,1970-02-01 22:28:44.527336+00:00,25,0
Turning - Machine 8,1970-02-02 08:19:44.134502+00:00,21,0
Final Inspection Q.C.,1970-02-03 02:11:31.443655+00:00,17,0
Round Grinding - Machine 3,1970-02-04 00:15:25.221455+00:00,18,0
Turning Q.C.,1970-02-08 16:20:47.806474+00:00,23,0
Lapping - Machine 1,1970-02-12 11:37:14.357710+00:00,25,0
Final Inspection Q.C.,1970-02-15 06:37:52.172094+00:00,20,0
Final Inspection Q.C.,1970-02-16 20:54:40.383712+00:00,18,0
Turning Q.C.,1970-02-18 06:47:03.001060+00:00,19,0
Turning & Milling Q.C.,1970-02-23 08:37:12.947337+00:00,17,0
Packing,1970-02-24 17:06:18.860181+00:00,23,0
Packing,1970-03-01 23:54:12.382640+00:00,16,0
Turning & Milling - Machine 9,1970-03-02 04:25:34.477365+00:00,18,0
Round Grinding - Machine 3,1970-03-02 20:59:48.791558+00:00,19,0
Grinding Rework - Machine 27,1970-03-04 15:56:28.910295+00:00,27,0
Lapping - Machine 1,1970-03-22 16:23:13.883437+00:00,18,0
Packing,1970-03-27 14:12:25.987985+00:00,18,0
Turning Q.C.,1970-03-29 09:12:41.707242+00:00,21,0
Turning & Milling - Machine 8,1970-03-29 12:19:31.909380+00:00,20,0
Turning & Milling - Machine 5,1970-03-29 17:52:21.012733+00:00,23,0
Final Inspection Q.C.,1970-01-23 18:16:20.689988+00:00,17,0
Round Grinding - Machine 12,1970-01-24 08:44:50.427452+00:00,22,0
Round Grinding - Machine 12,1970-01-24 09:57:00.705308+00:00,17,0
Final Inspection Q.C.,1970-01-28 08:36:10.227298+00:00,16,0
Round Grinding - Machine 3,1970-01-29 07:14:20.248269+00:00,21,0
Final Inspection Q.C.,1970-01-30 03:24:00.556178+00:00,12,0
Packing,1970-01-31 15:17:18.959437+00:00,20,0
Laser Marking - Machine 7,1970-02-02 15:59:18.810398+00:00,12,0
Final Inspection Q.C.,1970-02-03 18:27:36.341614+00:00,22,0
Final Inspection Q.C.,1970-02-05 23:47:57.115375+00:00,11,0
Final Inspection Q.C.,1970-02-13 16:36:53.781885+00:00,17,0
Turning & Milling Q.C.,1970-02-14 00:33:41.851134+00:00,21,0
Final Inspection Q.C.,1970-02-17 12:56:53.945096+00:00,25,0
Lapping - Machine 1,1970-02-21 12:01:26.963349+00:00,19,0
Lapping - Machine 1,1970-02-25 21:53:56.115763+00:00,13,0
Lapping - Machine 1,1970-02-25 23:28:48.275965+00:00,19,0
Packing,1970-02-26 19:26:07.856666+00:00,16,0
Round Grinding - Manual,1970-02-26 22:13:39.398266+00:00,25,0
Turning & Milling - Machine 6,1970-02-27 22:19:33.951305+00:00,27,0
Laser Marking - Machine 7,1970-03-09 20:19:55.699291+00:00,13,0
Packing,1970-03-13 10:19:56.633569+00:00,24,0
Round Grinding - Machine 3,1970-01-14 10:55:04.626336+00:00,17,0
Turning & Milling Q.C.,1970-01-19 12:06:23.595759+00:00,11,0
Packing,1970-01-20 17:22:30.725429+00:00,21,0
Turning & Milling - Machine 5,1970-01-20 18:17:52.930618+00:00,18,0
Turning & Milling - Machine 6,1970-01-22 00:13:20.979452+00:00,23,0
Turning & Milling - Machine 5,1970-01-22 15:26:47.267401+00:00,18,0
Round Grinding - Machine 3,1970-01-24 10:58:56.720431+00:00,27,0
Final Inspection Q.C.,1970-01-24 21:18:28.403472+00:00,19,0
Turning & Milling - Machine 5,1970-01-25 11:00:22.247500+00:00,21,0
Fix - Machine 15M,1970-01-25 11:00:22.247500+00:00,19,0
Grinding Rework - Machine 27,1970-01-16 04:40:10.395377+00:00,21,0
Laser Marking - Machine 7,1970-01-29 22:00:49.845435+00:00,24,0
Turning & Milling Q.C.,1970-01-30 21:06:36.082686+00:00,16,0
Turning & Milling - Machine 10,1970-02-01 11:06:18.167644+00:00,22,0
Turning & Milling - Machine 10,1970-02-02 15:38:05.111909+00:00,13,0
Turning & Milling - Machine 10,1970-02-07 16:18:40.987033+00:00,20,0
Turning & Milling - Machine 10,1970-02-08 23:21:46.630014+00:00,12,0
Turning & Milling - Machine 10,1970-02-10 08:45:01.005533+00:00,13,0
Packing,1970-02-16 00:08:37.869368+00:00,15,0
Laser Marking - Machine 7,1970-02-16 03:53:56.299065+00:00,20,0
Turning & Milling - Machine 8,1970-02-16 11:28:10.629991+00:00,22,0
Laser Marking - Machine 7,1970-02-17 06:38:49.437891+00:00,15,0
Turning & Milling Q.C.,1970-01-19 12:06:23.595759+00:00,21,0
Round Grinding - Manual,1970-01-19 19:11:34.981394+00:00,25,0
Turning & Milling - Machine 5,1970-01-20 01:23:37.337548+00:00,20,0
Turning & Milling - Machine 6,1970-01-20 09:57:50.162693+00:00,24,0
Laser Marking - Machine 7,1970-01-20 13:51:25.590800+00:00,21,0
Round Grinding - Machine 3,1970-01-20 18:00:12.910888+00:00,19,0
Laser Marking - Machine 7,1970-01-21 13:05:56.398833+00:00,16,0
Round Grinding - Machine 3,1970-01-21 13:54:20.179153+00:00,17,0
Final Inspection Q.C.,1970-01-25 01:17:51.132901+00:00,22,0
Turn & Mill. & Screw Assem - Machine 10,1970-01-25 17:42:21.164250+00:00,25,0
Turning & Milling - Machine 5,1970-01-26 16:11:35.015323+00:00,17,0
Round Grinding - Machine 3,1970-01-27 15:23:49.957849+00:00,15,0
Turning & Milling - Machine 6,1970-01-27 18:11:18.550238+00:00,18,0
Grinding Rework - Machine 27,1970-01-29 11:56:49.099110+00:00,18,0
Laser Marking - Machine 7,1970-01-30 10:35:02.073978+00:00,26,0
Round Grinding - Machine 3,1970-02-01 01:14:24.542990+00:00,21,0
Turning & Milling - Machine 10,1970-02-01 05:08:10.702027+00:00,20,0
Turning & Milling - Machine 10,1970-02-02 07:45:26.501852+00:00,14,0
Packing,1970-02-03 15:25:58.414397+00:00,23,0
Lapping - Machine 1,1970-02-17 15:41:37.813540+00:00,19,0
Laser Marking - Machine 7,1970-02-22 03:36:02.910814+00:00,22,0
Packing,1970-02-24 05:23:08.921433+00:00,22,0
Packing,1970-03-01 18:56:16.634729+00:00,22,0
Turning & Milling - Machine 5,1970-03-01 20:34:20.412380+00:00,19,0
Lapping - Machine 1,1970-01-15 06:06:03.665516+00:00,30,0
Lapping - Machine 1,1970-01-17 10:58:52.541032+00:00,20,0
Turning & Milling Q.C.,1970-01-19 12:06:23.595759+00:00,24,0
Turning & Milling - Machine 4,1970-01-19 12:24:07.890911+00:00,16,0
Turning & Milling - Machine 4,1970-01-19 22:27:43.231468+00:00,21,0
Turning & Milling - Machine 4,1970-01-20 17:58:23.666872+00:00,23,1
Turning & Milling - Machine 4,1970-01-20 22:00:42.123900+00:00,17,0
Turning & Milling - Machine 4,1970-01-22 02:20:39.810703+00:00,18,0
Turning & Milling - Machine 4,1970-01-23 08:21:25.493492+00:00,14,0
Turning & Milling - Machine 4,1970-01-23 10:10:35.990383+00:00,20,0
Turning & Milling - Machine 4,1970-01-23 17:44:31.390176+00:00,15,0
Turning & Milling - Machine 4,1970-01-24 10:49:54.023945+00:00,13,0
Turning & Milling - Machine 4,1970-01-24 18:29:12.503199+00:00,19,0
